grammatical,ungrammatical
Det är märkvärdigt så litet moderna ungdomar vet om rättsverkningar av olika samlevnadsformer.,Det är märkvärdigt så litet modern ungdomar vet om rättsverkningar av olika samlevnadsformer.
Genom litet skicklighet kan de få dubbelt barntillägg.,Genom liten skicklighet kan de få dubbelt barntillägg.
Bostadsbidrag kan utgå till den ensamstående i betydligt högre grad än om föräldrarnas inkomst läggs samman - detsamma gäller arbetsmarknadspolitiska och sociala förmåner av olika slag.,Bostadsbidrag kan utgå till den ensamstående i betydligt högre grad än om föräldrarnas inkomst läggs samman - detsamma gäller arbetsmarknadspolitisk och sociala förmåner av olika slag.
"Vi kan inte förhindra att familjebildning sker utanför äktenskapet, men vi måste åstadkomma sådana kontrollmöjligheter att ogifta familjer inte får större privilegier än andra.","Vi kan inte förhindra att familjebildning sker utanför äktenskapet, men vi måste åstadkomma sådan kontrollmöjligheter att ogifta familjer inte får större privilegier än andra."
Den lilla tvågenerationsfamiljen går miste om mycket som fanns i forna tiders stora familjer med flera generationer.,Den lilla tvågenerationsfamiljen går miste om mycket som fanns i forn tiders stora familjer med flera generationer.
"Dagens familj ställer självklart nya krav på en utvidgad gemenskap, men den gemenskapen måste börja mellan familjemedlemmarna.","Dagens familj ställer självklart ny krav på en utvidgad gemenskap, men den gemenskapen måste börja mellan familjemedlemmarna."
"Den socialdemokratiska bostadspolitiken med cellbildning och ålderssegregation har försvårat kommunikationerna mellan människor, skattepolitiken har nedvärderat det personliga ägandet och kollektiviteten har försvårat personliga insatser utöver det vanliga.","Den socialdemokratiska bostadspolitiken med cellbildning och ålderssegregation har försvårat kommunikationerna mellan människor, skattepolitiken har nedvärderat det personliga ägandet och kollektiviteten har försvårat personlig insatser utöver det vanliga."
"Kibbutzgrundarna kom från en miljö, som utmärktes av ett strängt patriarkaliskt system, där första budet löd:","Kibbutzgrundarna kom från en miljö, som utmärktes av ett strängt patriarkalisk system, där första budet löd:"
"När fadern fråntagits sin roll som familjeförsörjare skulle i stället skapas ett kamratligt förhållande mellan fader och barn:... fadern är nu bara en vän till sina barn, och endast genom styrkan av vänskapen kan han vinna deras kärlek och respekt.","När fadern fråntagits sin roll som familjeförsörjare skulle i stället skapas ett kamratlig förhållande mellan fader och barn:... fadern är nu bara en vän till sina barn, och endast genom styrkan av vänskapen kan han vinna deras kärlek och respekt."
"Samtidigt som man därigenom skulle underlätta ett harmoniskt förhållande mellan föräldrar och barn, ville man skydda barnen från ett alltför ensidigt beroende och inflytande från föräldrarna.","Samtidigt som man därigenom skulle underlätta ett harmonisk förhållande mellan föräldrar och barn, ville man skydda barnen från ett alltför ensidigt beroende och inflytande från föräldrarna."
"I en vanlig familj är barnen helt utlämnade åt eventuella misstag och försummelser från föräldrarnas sida och, vad mera är, de kan få hela sitt liv upp och nedvänt om föräldrarna skulle skilja sig eller dö och lämna barnen utan någon fast punkt.","I en vanlig familj är barnen helt utlämnade åt eventuell misstag och försummelser från föräldrarnas sida och, vad mera är, de kan få hela sitt liv upp och nedvänt om föräldrarna skulle skilja sig eller dö och lämna barnen utan någon fast punkt."
"Även kibbutzbarn kan utsättas för allt detta, men för dem blir det knappast en katastrof, eftersom de alltid har fler personer som känner och tar hand om dem i svåra situationer.","Även kibbutzbarn kan utsättas för allt detta, men för dem blir det knappast en katastrof, eftersom de alltid har fler personer som känner och tar hand om dem i svår situationer."
"Å andra sidan kan det skapa en osäkerhet och villrådighet hos kibbutzbarnen att inte ha bara en utan flera personer som kanske betyder lika mycket för dem: föräldrarna, sköterskan och de övriga barnen i gruppen.","Å annan sidan kan det skapa en osäkerhet och villrådighet hos kibbutzbarnen att inte ha bara en utan flera personer som kanske betyder lika mycket för dem: föräldrarna, sköterskan och de övriga barnen i gruppen."
När man upphävde mannens roll som familjeförsörjare ville man ge inte bara barnen utan även kvinnorna ett ekonomiskt oberoende.,När man upphävde mannens roll som familjeförsörjare ville man ge inte bara barnen utan även kvinnorna ett ekonomisk oberoende.
"Men en sådan uppnås inte automatiskt anser man, genom lika politiska och juridiska rättigheter om de inte åtföljs av kvinnornas ekonomiska oberoende.","Men en sådan uppnås inte automatiskt anser man, genom lika politisk och juridiska rättigheter om de inte åtföljs av kvinnornas ekonomiska oberoende."
"Vi har givit henne lika rättigheter, vi har emanciperat henne från det ekonomiska oket och från bördan att fostra barn, vi har emanciperat henne från känslan att tillhöra sin make, att känna honom som sin försörjare och den som bestämmer; vi har givit henne ett nytt samhälle, vi bröt bojorna som band hennes händer.","Vi har givit henne lik rättigheter, vi har emanciperat henne från det ekonomiska oket och från bördan att fostra barn, vi har emanciperat henne från känslan att tillhöra sin make, att känna honom som sin försörjare och den som bestämmer; vi har givit henne ett nytt samhälle, vi bröt bojorna som band hennes händer."
"Att vara barnsköterska till yrket är däremot en omtyckt och eftertraktad syssla, med högt anseende bland kibbutzmedlemmarna.","Att vara barnsköterska till yrket är däremot en omtyckt och eftertraktad syssla, med hög anseende bland kibbutzmedlemmarna."
Men bara kvinnor kan få denna syssla; manliga barnskötare tycks vara otänkbara även på kibbutzerna.,Men bara kvinnor kan få denna syssla; manlig barnskötare tycks vara otänkbara även på kibbutzerna.
"Det verkar som om kibbutzerna idag har en ganska strikt uppdelning med männen i de mer produktiva och kvinnorna i de mer servicebetonade yrkena, vilket endast delvis kan motiveras av praktiska skäl.","Det verkar som om kibbutzerna idag har en ganska strikt uppdelning med männen i de mer produktiva och kvinnorna i de mer servicebetonade yrkena, vilket endast delvis kan motiveras av praktisk skäl."
"Kibbutzerna är i högsta grad barncentrerade samhällen, och det är ju naturligt eftersom barnen utgör kibbutzernas framtid, deras möjlighet att överleva.","Kibbutzerna är i högsta grad barncentrerad samhällen, och det är ju naturligt eftersom barnen utgör kibbutzernas framtid, deras möjlighet att överleva."
"Flera vetenskapsmän har gjort det, särskilt sociologer och psykologer, som i kibbutzerna sett ett enastående forskningsfält för att testa hypoteser om miljöeffekter på personlighetsutvecklingen och för att få uppslag till nya frågeställningar.","Flera vetenskapsmän har gjort det, särskilt sociologer och psykologer, som i kibbutzerna sett ett enastående forskningsfält för att testa hypoteser om miljöeffekter på personlighetsutvecklingen och för att få uppslag till ny frågeställningar."
"På moshaverna bor barnen kvar hos föräldrarna och uppfostras av dessa på vanligt sätt, men för övrigt är de sociala, ekonomiska, och geografiska betingelserna liknande kibbutzernas.","På moshaverna bor barnen kvar hos föräldrarna och uppfostras av dessa på vanlig sätt, men för övrigt är de sociala, ekonomiska, och geografiska betingelserna liknande kibbutzernas."
"De eventuella skillnader man finner mellan kibbutz- och moshavbarn borde kunna hänföras till skillnad i uppfostran, förutsatt att de barngrupper man undersöker är tillräckligt stora och utvalda på riktigt sätt.","De eventuella skillnader man finner mellan kibbutz- och moshavbarn borde kunna hänföras till skillnad i uppfostran, förutsatt att de barngrupper man undersöker är tillräckligt stora och utvalda på riktig sätt."
"För att testa giltigheten av detta antagande jämförde Rabin en grupp kibbutzbarn i 1-årsåldern med en grupp jämnåriga moshavbarn, med avseende på stadier i personlighetsutvecklingen.","För att testa giltigheten av detta antagande jämförde Rabin en grupp kibbutzbarn i 1-årsåldern med en grupp jämnårig moshavbarn, med avseende på stadier i personlighetsutvecklingen."
"Med hjälp av olika psykologiska test kunde han konstatera att kibbutzbarnen låg något efter i motorisk utveckling såväl som i tal, koordinationsförmåga mellan öga och hand och i personlig-social utveckling. 7","Med hjälp av olika psykologisk test kunde han konstatera att kibbutzbarnen låg något efter i motorisk utveckling såväl som i tal, koordinationsförmåga mellan öga och hand och i personlig-social utveckling. 7"
"Det tycks som om frånvaron av den sortens kontinuerlig moderskontakt som man finner i vanliga familjer tenderar att vara ett handikapp för kibbutzbarnen och fördröja deras utveckling, särskilt vad det gäller social mottaglighet.","Det tycks som om frånvaron av den sortens kontinuerlig moderskontakt som man finner i vanlig familjer tenderar att vara ett handikapp för kibbutzbarnen och fördröja deras utveckling, särskilt vad det gäller social mottaglighet."
"Kibbutzbarnen tycktes vara mer ointresserade och likgiltiga än moshavbarnen, möjligen på grund av att de blev mycket frusterade av att sköterskans uppmärksamhet måste fördelas jämnt mellan flera andra små rumskamrater. 8","Kibbutzbarnen tycktes vara mer ointresserade och likgiltiga än moshavbarnen, möjligen på grund av att de blev mycket frusterade av att sköterskans uppmärksamhet måste fördelas jämnt mellan flera annan små rumskamrater. 8"
För att besvara de frågorna jämförde Rabin på liknande sätt en grupp 10-åriga kibbutzbarn med jämnåriga moshavbarn och fick som resultat en rakt motsatt trend.,För att besvara de frågorna jämförde Rabin på liknande sätt en grupp 10-årig kibbutzbarn med jämnåriga moshavbarn och fick som resultat en rakt motsatt trend.
